,ICSA,mort30_m,HPI_NSA,UNRATE,state,state_hpi_nsa,state_hpi_sa
2005-07-31,324400.0,5.695,213.35,5.0,AK,207.2,205.02
2005-07-31,324400.0,5.695,213.35,5.0,AL,179.19,177.65
2005-07-31,324400.0,5.695,213.35,5.0,AR,182.04,181.19
2005-07-31,324400.0,5.695,213.35,5.0,AZ,289.73,287.71
2005-07-31,324400.0,5.695,213.35,5.0,CA,280.0,276.45
2005-07-31,324400.0,5.695,213.35,5.0,CO,265.49,262.74
2005-07-31,324400.0,5.695,213.35,5.0,CT,192.75,189.85
2005-07-31,324400.0,5.695,213.35,5.0,DC,321.6,313.33
2005-07-31,324400.0,5.695,213.35,5.0,DE,203.24,201.64
2005-07-31,324400.0,5.695,213.35,5.0,FL,288.26,286.65
2005-07-31,324400.0,5.695,213.35,5.0,GA,187.85,186.4
2005-07-31,324400.0,5.695,213.35,5.0,HI,204.56,203.56
2005-07-31,324400.0,5.695,213.35,5.0,IA,190.49,188.32
2005-07-31,324400.0,5.695,213.35,5.0,ID,219.87,216.76
2005-07-31,324400.0,5.695,213.35,5.0,IL,201.06,199.07
2005-07-31,324400.0,5.695,213.35,5.0,IN,164.43,162.43
2005-07-31,324400.0,5.695,213.35,5.0,KS,187.85,186.62
2005-07-31,324400.0,5.695,213.35,5.0,KY,182.77,182.2
2005-07-31,324400.0,5.695,213.35,5.0,LA,204.2,202.74
2005-07-31,324400.0,5.695,213.35,5.0,MA,254.55,251.03
2005-07-31,324400.0,5.695,213.35,5.0,MD,250.1,246.06
2005-07-31,324400.0,5.695,213.35,5.0,ME,217.76,217.58
2005-07-31,324400.0,5.695,213.35,5.0,MI,202.55,199.97
2005-07-31,324400.0,5.695,213.35,5.0,MN,249.78,246.94
2005-07-31,324400.0,5.695,213.35,5.0,MO,195.61,193.08
2005-07-31,324400.0,5.695,213.35,5.0,MS,172.56,172.96
2005-07-31,324400.0,5.695,213.35,5.0,MT,267.24,264.25
2005-07-31,324400.0,5.695,213.35,5.0,NC,178.75,177.71
2005-07-31,324400.0,5.695,213.35,5.0,ND,187.45,185.49
2005-07-31,324400.0,5.695,213.35,5.0,NE,194.05,191.45
2005-07-31,324400.0,5.695,213.35,5.0,NH,237.0,236.01
2005-07-31,324400.0,5.695,213.35,5.0,NJ,248.03,246.58
2005-07-31,324400.0,5.695,213.35,5.0,NM,208.28,206.82
2005-07-31,324400.0,5.695,213.35,5.0,NV,260.83,257.23
2005-07-31,324400.0,5.695,213.35,5.0,NY,212.08,209.71
2005-07-31,324400.0,5.695,213.35,5.0,OH,174.64,172.37
2005-07-31,324400.0,5.695,213.35,5.0,OK,176.31,174.25
2005-07-31,324400.0,5.695,213.35,5.0,OR,285.3,282.02
2005-07-31,324400.0,5.695,213.35,5.0,PA,187.14,184.74
2005-07-31,324400.0,5.695,213.35,5.0,RI,236.56,235.12
2005-07-31,324400.0,5.695,213.35,5.0,SC,180.74,179.97
2005-07-31,324400.0,5.695,213.35,5.0,SD,202.33,200.74
2005-07-31,324400.0,5.695,213.35,5.0,TN,181.03,179.95
2005-07-31,324400.0,5.695,213.35,5.0,TX,169.9,168.43
2005-07-31,324400.0,5.695,213.35,5.0,UT,245.43,243.06
2005-07-31,324400.0,5.695,213.35,5.0,VA,227.71,225.59
2005-07-31,324400.0,5.695,213.35,5.0,VT,206.35,204.91
2005-07-31,324400.0,5.695,213.35,5.0,WA,236.03,232.92
2005-07-31,324400.0,5.695,213.35,5.0,WI,221.91,219.25
2005-07-31,324400.0,5.695,213.35,5.0,WV,180.39,178.58
2005-07-31,324400.0,5.695,213.35,5.0,WY,252.96,248.91
2005-08-31,315750.0,5.82,214.81,4.9,AK,207.2,205.02
2005-08-31,315750.0,5.82,214.81,4.9,AL,179.19,177.65
2005-08-31,315750.0,5.82,214.81,4.9,AR,182.04,181.19
2005-08-31,315750.0,5.82,214.81,4.9,AZ,289.73,287.71
2005-08-31,315750.0,5.82,214.81,4.9,CA,280.0,276.45
2005-08-31,315750.0,5.82,214.81,4.9,CO,265.49,262.74
2005-08-31,315750.0,5.82,214.81,4.9,CT,192.75,189.85
2005-08-31,315750.0,5.82,214.81,4.9,DC,321.6,313.33
2005-08-31,315750.0,5.82,214.81,4.9,DE,203.24,201.64
2005-08-31,315750.0,5.82,214.81,4.9,FL,288.26,286.65
2005-08-31,315750.0,5.82,214.81,4.9,GA,187.85,186.4
2005-08-31,315750.0,5.82,214.81,4.9,HI,204.56,203.56
2005-08-31,315750.0,5.82,214.81,4.9,IA,190.49,188.32
2005-08-31,315750.0,5.82,214.81,4.9,ID,219.87,216.76
2005-08-31,315750.0,5.82,214.81,4.9,IL,201.06,199.07
2005-08-31,315750.0,5.82,214.81,4.9,IN,164.43,162.43
2005-08-31,315750.0,5.82,214.81,4.9,KS,187.85,186.62
2005-08-31,315750.0,5.82,214.81,4.9,KY,182.77,182.2
2005-08-31,315750.0,5.82,214.81,4.9,LA,204.2,202.74
2005-08-31,315750.0,5.82,214.81,4.9,MA,254.55,251.03
2005-08-31,315750.0,5.82,214.81,4.9,MD,250.1,246.06
2005-08-31,315750.0,5.82,214.81,4.9,ME,217.76,217.58
2005-08-31,315750.0,5.82,214.81,4.9,MI,202.55,199.97
2005-08-31,315750.0,5.82,214.81,4.9,MN,249.78,246.94
2005-08-31,315750.0,5.82,214.81,4.9,MO,195.61,193.08
2005-08-31,315750.0,5.82,214.81,4.9,MS,172.56,172.96
2005-08-31,315750.0,5.82,214.81,4.9,MT,267.24,264.25
2005-08-31,315750.0,5.82,214.81,4.9,NC,178.75,177.71
2005-08-31,315750.0,5.82,214.81,4.9,ND,187.45,185.49
2005-08-31,315750.0,5.82,214.81,4.9,NE,194.05,191.45
2005-08-31,315750.0,5.82,214.81,4.9,NH,237.0,236.01
2005-08-31,315750.0,5.82,214.81,4.9,NJ,248.03,246.58
2005-08-31,315750.0,5.82,214.81,4.9,NM,208.28,206.82
2005-08-31,315750.0,5.82,214.81,4.9,NV,260.83,257.23
2005-08-31,315750.0,5.82,214.81,4.9,NY,212.08,209.71
2005-08-31,315750.0,5.82,214.81,4.9,OH,174.64,172.37
2005-08-31,315750.0,5.82,214.81,4.9,OK,176.31,174.25
2005-08-31,315750.0,5.82,214.81,4.9,OR,285.3,282.02
2005-08-31,315750.0,5.82,214.81,4.9,PA,187.14,184.74
2005-08-31,315750.0,5.82,214.81,4.9,RI,236.56,235.12
2005-08-31,315750.0,5.82,214.81,4.9,SC,180.74,179.97
2005-08-31,315750.0,5.82,214.81,4.9,SD,202.33,200.74
2005-08-31,315750.0,5.82,214.81,4.9,TN,181.03,179.95
2005-08-31,315750.0,5.82,214.81,4.9,TX,169.9,168.43
2005-08-31,315750.0,5.82,214.81,4.9,UT,245.43,243.06
2005-08-31,315750.0,5.82,214.81,4.9,VA,227.71,225.59
2005-08-31,315750.0,5.82,214.81,4.9,VT,206.35,204.91
2005-08-31,315750.0,5.82,214.81,4.9,WA,236.03,232.92
2005-08-31,315750.0,5.82,214.81,4.9,WI,221.91,219.25
2005-08-31,315750.0,5.82,214.81,4.9,WV,180.39,178.58
2005-08-31,315750.0,5.82,214.81,4.9,WY,252.96,248.91
2005-09-30,382750.0,5.774,216.14,5.0,AK,207.2,205.02
2005-09-30,382750.0,5.774,216.14,5.0,AL,179.19,177.65
2005-09-30,382750.0,5.774,216.14,5.0,AR,182.04,181.19
2005-09-30,382750.0,5.774,216.14,5.0,AZ,289.73,287.71
2005-09-30,382750.0,5.774,216.14,5.0,CA,280.0,276.45
2005-09-30,382750.0,5.774,216.14,5.0,CO,265.49,262.74
2005-09-30,382750.0,5.774,216.14,5.0,CT,192.75,189.85
2005-09-30,382750.0,5.774,216.14,5.0,DC,321.6,313.33
2005-09-30,382750.0,5.774,216.14,5.0,DE,203.24,201.64
2005-09-30,382750.0,5.774,216.14,5.0,FL,288.26,286.65
2005-09-30,382750.0,5.774,216.14,5.0,GA,187.85,186.4
2005-09-30,382750.0,5.774,216.14,5.0,HI,204.56,203.56
2005-09-30,382750.0,5.774,216.14,5.0,IA,190.49,188.32
2005-09-30,382750.0,5.774,216.14,5.0,ID,219.87,216.76
2005-09-30,382750.0,5.774,216.14,5.0,IL,201.06,199.07
2005-09-30,382750.0,5.774,216.14,5.0,IN,164.43,162.43
2005-09-30,382750.0,5.774,216.14,5.0,KS,187.85,186.62
2005-09-30,382750.0,5.774,216.14,5.0,KY,182.77,182.2
2005-09-30,382750.0,5.774,216.14,5.0,LA,204.2,202.74
2005-09-30,382750.0,5.774,216.14,5.0,MA,254.55,251.03
2005-09-30,382750.0,5.774,216.14,5.0,MD,250.1,246.06
2005-09-30,382750.0,5.774,216.14,5.0,ME,217.76,217.58
2005-09-30,382750.0,5.774,216.14,5.0,MI,202.55,199.97
2005-09-30,382750.0,5.774,216.14,5.0,MN,249.78,246.94
2005-09-30,382750.0,5.774,216.14,5.0,MO,195.61,193.08
2005-09-30,382750.0,5.774,216.14,5.0,MS,172.56,172.96
2005-09-30,382750.0,5.774,216.14,5.0,MT,267.24,264.25
2005-09-30,382750.0,5.774,216.14,5.0,NC,178.75,177.71
2005-09-30,382750.0,5.774,216.14,5.0,ND,187.45,185.49
2005-09-30,382750.0,5.774,216.14,5.0,NE,194.05,191.45
2005-09-30,382750.0,5.774,216.14,5.0,NH,237.0,236.01
2005-09-30,382750.0,5.774,216.14,5.0,NJ,248.03,246.58
2005-09-30,382750.0,5.774,216.14,5.0,NM,208.28,206.82
2005-09-30,382750.0,5.774,216.14,5.0,NV,260.83,257.23
2005-09-30,382750.0,5.774,216.14,5.0,NY,212.08,209.71
2005-09-30,382750.0,5.774,216.14,5.0,OH,174.64,172.37
2005-09-30,382750.0,5.774,216.14,5.0,OK,176.31,174.25
2005-09-30,382750.0,5.774,216.14,5.0,OR,285.3,282.02
2005-09-30,382750.0,5.774,216.14,5.0,PA,187.14,184.74
2005-09-30,382750.0,5.774,216.14,5.0,RI,236.56,235.12
2005-09-30,382750.0,5.774,216.14,5.0,SC,180.74,179.97
2005-09-30,382750.0,5.774,216.14,5.0,SD,202.33,200.74
2005-09-30,382750.0,5.774,216.14,5.0,TN,181.03,179.95
2005-09-30,382750.0,5.774,216.14,5.0,TX,169.9,168.43
2005-09-30,382750.0,5.774,216.14,5.0,UT,245.43,243.06
2005-09-30,382750.0,5.774,216.14,5.0,VA,227.71,225.59
2005-09-30,382750.0,5.774,216.14,5.0,VT,206.35,204.91
2005-09-30,382750.0,5.774,216.14,5.0,WA,236.03,232.92
2005-09-30,382750.0,5.774,216.14,5.0,WI,221.91,219.25
2005-09-30,382750.0,5.774,216.14,5.0,WV,180.39,178.58
2005-09-30,382750.0,5.774,216.14,5.0,WY,252.96,248.91
2005-10-31,352200.0,6.065,216.71,5.0,AK,207.44,207.9
2005-10-31,352200.0,6.065,216.71,5.0,AL,182.57,182.55
2005-10-31,352200.0,6.065,216.71,5.0,AR,185.31,185.17
2005-10-31,352200.0,6.065,216.71,5.0,AZ,300.7,302.59
2005-10-31,352200.0,6.065,216.71,5.0,CA,283.93,283.6
2005-10-31,352200.0,6.065,216.71,5.0,CO,267.87,267.45
2005-10-31,352200.0,6.065,216.71,5.0,CT,192.89,193.33
2005-10-31,352200.0,6.065,216.71,5.0,DC,315.17,311.97
2005-10-31,352200.0,6.065,216.71,5.0,DE,208.28,208.21
2005-10-31,352200.0,6.065,216.71,5.0,FL,298.65,298.56
2005-10-31,352200.0,6.065,216.71,5.0,GA,190.53,190.19
2005-10-31,352200.0,6.065,216.71,5.0,HI,204.1,205.43
2005-10-31,352200.0,6.065,216.71,5.0,IA,191.04,190.47
2005-10-31,352200.0,6.065,216.71,5.0,ID,228.0,228.14
2005-10-31,352200.0,6.065,216.71,5.0,IL,202.78,202.36
2005-10-31,352200.0,6.065,216.71,5.0,IN,164.48,164.6
2005-10-31,352200.0,6.065,216.71,5.0,KS,188.08,188.42
2005-10-31,352200.0,6.065,216.71,5.0,KY,183.12,183.99
2005-10-31,352200.0,6.065,216.71,5.0,LA,214.04,213.73
2005-10-31,352200.0,6.065,216.71,5.0,MA,250.69,250.4
2005-10-31,352200.0,6.065,216.71,5.0,MD,253.59,253.2
2005-10-31,352200.0,6.065,216.71,5.0,ME,218.7,219.93
2005-10-31,352200.0,6.065,216.71,5.0,MI,199.06,198.81
2005-10-31,352200.0,6.065,216.71,5.0,MN,249.66,250.16
2005-10-31,352200.0,6.065,216.71,5.0,MO,195.82,196.07
2005-10-31,352200.0,6.065,216.71,5.0,MS,177.91,178.64
2005-10-31,352200.0,6.065,216.71,5.0,MT,273.77,273.51
2005-10-31,352200.0,6.065,216.71,5.0,NC,181.8,181.67
2005-10-31,352200.0,6.065,216.71,5.0,ND,190.69,190.64
2005-10-31,352200.0,6.065,216.71,5.0,NE,192.63,192.89
2005-10-31,352200.0,6.065,216.71,5.0,NH,236.02,237.68
2005-10-31,352200.0,6.065,216.71,5.0,NJ,251.3,252.32
2005-10-31,352200.0,6.065,216.71,5.0,NM,214.62,214.18
2005-10-31,352200.0,6.065,216.71,5.0,NV,268.66,268.3
2005-10-31,352200.0,6.065,216.71,5.0,NY,213.06,211.85
2005-10-31,352200.0,6.065,216.71,5.0,OH,173.51,173.35
2005-10-31,352200.0,6.065,216.71,5.0,OK,177.45,176.88
2005-10-31,352200.0,6.065,216.71,5.0,OR,294.86,295.03
2005-10-31,352200.0,6.065,216.71,5.0,PA,188.8,188.71
2005-10-31,352200.0,6.065,216.71,5.0,RI,235.91,234.7
2005-10-31,352200.0,6.065,216.71,5.0,SC,185.58,185.42
2005-10-31,352200.0,6.065,216.71,5.0,SD,207.3,208.16
2005-10-31,352200.0,6.065,216.71,5.0,TN,184.01,184.18
2005-10-31,352200.0,6.065,216.71,5.0,TX,171.35,171.13
2005-10-31,352200.0,6.065,216.71,5.0,UT,253.8,253.31
2005-10-31,352200.0,6.065,216.71,5.0,VA,232.49,232.88
2005-10-31,352200.0,6.065,216.71,5.0,VT,207.98,207.81
2005-10-31,352200.0,6.065,216.71,5.0,WA,241.5,241.19
2005-10-31,352200.0,6.065,216.71,5.0,WI,221.81,221.54
2005-10-31,352200.0,6.065,216.71,5.0,WV,180.54,180.87
2005-10-31,352200.0,6.065,216.71,5.0,WY,258.03,257.26
2005-11-30,317250.0,6.33,217.28,5.0,AK,207.44,207.9
2005-11-30,317250.0,6.33,217.28,5.0,AL,182.57,182.55
2005-11-30,317250.0,6.33,217.28,5.0,AR,185.31,185.17
2005-11-30,317250.0,6.33,217.28,5.0,AZ,300.7,302.59
2005-11-30,317250.0,6.33,217.28,5.0,CA,283.93,283.6
2005-11-30,317250.0,6.33,217.28,5.0,CO,267.87,267.45
2005-11-30,317250.0,6.33,217.28,5.0,CT,192.89,193.33
2005-11-30,317250.0,6.33,217.28,5.0,DC,315.17,311.97
2005-11-30,317250.0,6.33,217.28,5.0,DE,208.28,208.21
2005-11-30,317250.0,6.33,217.28,5.0,FL,298.65,298.56
2005-11-30,317250.0,6.33,217.28,5.0,GA,190.53,190.19
2005-11-30,317250.0,6.33,217.28,5.0,HI,204.1,205.43
2005-11-30,317250.0,6.33,217.28,5.0,IA,191.04,190.47
2005-11-30,317250.0,6.33,217.28,5.0,ID,228.0,228.14
2005-11-30,317250.0,6.33,217.28,5.0,IL,202.78,202.36
2005-11-30,317250.0,6.33,217.28,5.0,IN,164.48,164.6
2005-11-30,317250.0,6.33,217.28,5.0,KS,188.08,188.42
2005-11-30,317250.0,6.33,217.28,5.0,KY,183.12,183.99
2005-11-30,317250.0,6.33,217.28,5.0,LA,214.04,213.73
2005-11-30,317250.0,6.33,217.28,5.0,MA,250.69,250.4
2005-11-30,317250.0,6.33,217.28,5.0,MD,253.59,253.2
2005-11-30,317250.0,6.33,217.28,5.0,ME,218.7,219.93
2005-11-30,317250.0,6.33,217.28,5.0,MI,199.06,198.81
2005-11-30,317250.0,6.33,217.28,5.0,MN,249.66,250.16
2005-11-30,317250.0,6.33,217.28,5.0,MO,195.82,196.07
2005-11-30,317250.0,6.33,217.28,5.0,MS,177.91,178.64
2005-11-30,317250.0,6.33,217.28,5.0,MT,273.77,273.51
2005-11-30,317250.0,6.33,217.28,5.0,NC,181.8,181.67
2005-11-30,317250.0,6.33,217.28,5.0,ND,190.69,190.64
2005-11-30,317250.0,6.33,217.28,5.0,NE,192.63,192.89
2005-11-30,317250.0,6.33,217.28,5.0,NH,236.02,237.68
2005-11-30,317250.0,6.33,217.28,5.0,NJ,251.3,252.32
2005-11-30,317250.0,6.33,217.28,5.0,NM,214.62,214.18
2005-11-30,317250.0,6.33,217.28,5.0,NV,268.66,268.3
2005-11-30,317250.0,6.33,217.28,5.0,NY,213.06,211.85
2005-11-30,317250.0,6.33,217.28,5.0,OH,173.51,173.35
2005-11-30,317250.0,6.33,217.28,5.0,OK,177.45,176.88
2005-11-30,317250.0,6.33,217.28,5.0,OR,294.86,295.03
2005-11-30,317250.0,6.33,217.28,5.0,PA,188.8,188.71
2005-11-30,317250.0,6.33,217.28,5.0,RI,235.91,234.7
2005-11-30,317250.0,6.33,217.28,5.0,SC,185.58,185.42
2005-11-30,317250.0,6.33,217.28,5.0,SD,207.3,208.16
2005-11-30,317250.0,6.33,217.28,5.0,TN,184.01,184.18
2005-11-30,317250.0,6.33,217.28,5.0,TX,171.35,171.13
2005-11-30,317250.0,6.33,217.28,5.0,UT,253.8,253.31
2005-11-30,317250.0,6.33,217.28,5.0,VA,232.49,232.88
2005-11-30,317250.0,6.33,217.28,5.0,VT,207.98,207.81
2005-11-30,317250.0,6.33,217.28,5.0,WA,241.5,241.19
2005-11-30,317250.0,6.33,217.28,5.0,WI,221.81,221.54
2005-11-30,317250.0,6.33,217.28,5.0,WV,180.54,180.87
2005-11-30,317250.0,6.33,217.28,5.0,WY,258.03,257.26
2005-12-31,316400.0,6.272,217.61,4.9,AK,207.44,207.9
2005-12-31,316400.0,6.272,217.61,4.9,AL,182.57,182.55
2005-12-31,316400.0,6.272,217.61,4.9,AR,185.31,185.17
2005-12-31,316400.0,6.272,217.61,4.9,AZ,300.7,302.59
2005-12-31,316400.0,6.272,217.61,4.9,CA,283.93,283.6
2005-12-31,316400.0,6.272,217.61,4.9,CO,267.87,267.45
2005-12-31,316400.0,6.272,217.61,4.9,CT,192.89,193.33
2005-12-31,316400.0,6.272,217.61,4.9,DC,315.17,311.97
2005-12-31,316400.0,6.272,217.61,4.9,DE,208.28,208.21
2005-12-31,316400.0,6.272,217.61,4.9,FL,298.65,298.56
2005-12-31,316400.0,6.272,217.61,4.9,GA,190.53,190.19
2005-12-31,316400.0,6.272,217.61,4.9,HI,204.1,205.43
2005-12-31,316400.0,6.272,217.61,4.9,IA,191.04,190.47
2005-12-31,316400.0,6.272,217.61,4.9,ID,228.0,228.14
2005-12-31,316400.0,6.272,217.61,4.9,IL,202.78,202.36
2005-12-31,316400.0,6.272,217.61,4.9,IN,164.48,164.6
2005-12-31,316400.0,6.272,217.61,4.9,KS,188.08,188.42
2005-12-31,316400.0,6.272,217.61,4.9,KY,183.12,183.99
2005-12-31,316400.0,6.272,217.61,4.9,LA,214.04,213.73
2005-12-31,316400.0,6.272,217.61,4.9,MA,250.69,250.4
2005-12-31,316400.0,6.272,217.61,4.9,MD,253.59,253.2
2005-12-31,316400.0,6.272,217.61,4.9,ME,218.7,219.93
2005-12-31,316400.0,6.272,217.61,4.9,MI,199.06,198.81
2005-12-31,316400.0,6.272,217.61,4.9,MN,249.66,250.16
2005-12-31,316400.0,6.272,217.61,4.9,MO,195.82,196.07
2005-12-31,316400.0,6.272,217.61,4.9,MS,177.91,178.64
2005-12-31,316400.0,6.272,217.61,4.9,MT,273.77,273.51
2005-12-31,316400.0,6.272,217.61,4.9,NC,181.8,181.67
2005-12-31,316400.0,6.272,217.61,4.9,ND,190.69,190.64
2005-12-31,316400.0,6.272,217.61,4.9,NE,192.63,192.89
2005-12-31,316400.0,6.272,217.61,4.9,NH,236.02,237.68
2005-12-31,316400.0,6.272,217.61,4.9,NJ,251.3,252.32
2005-12-31,316400.0,6.272,217.61,4.9,NM,214.62,214.18
2005-12-31,316400.0,6.272,217.61,4.9,NV,268.66,268.3
2005-12-31,316400.0,6.272,217.61,4.9,NY,213.06,211.85
2005-12-31,316400.0,6.272,217.61,4.9,OH,173.51,173.35
2005-12-31,316400.0,6.272,217.61,4.9,OK,177.45,176.88
2005-12-31,316400.0,6.272,217.61,4.9,OR,294.86,295.03
2005-12-31,316400.0,6.272,217.61,4.9,PA,188.8,188.71
2005-12-31,316400.0,6.272,217.61,4.9,RI,235.91,234.7
2005-12-31,316400.0,6.272,217.61,4.9,SC,185.58,185.42
2005-12-31,316400.0,6.272,217.61,4.9,SD,207.3,208.16
2005-12-31,316400.0,6.272,217.61,4.9,TN,184.01,184.18
2005-12-31,316400.0,6.272,217.61,4.9,TX,171.35,171.13
2005-12-31,316400.0,6.272,217.61,4.9,UT,253.8,253.31
2005-12-31,316400.0,6.272,217.61,4.9,VA,232.49,232.88
2005-12-31,316400.0,6.272,217.61,4.9,VT,207.98,207.81
2005-12-31,316400.0,6.272,217.61,4.9,WA,241.5,241.19
2005-12-31,316400.0,6.272,217.61,4.9,WI,221.81,221.54
2005-12-31,316400.0,6.272,217.61,4.9,WV,180.54,180.87
2005-12-31,316400.0,6.272,217.61,4.9,WY,258.03,257.26
2006-01-31,295750.0,6.145,218.07,4.7,AK,211.45,213.24
2006-01-31,295750.0,6.145,218.07,4.7,AL,186.83,187.21
2006-01-31,295750.0,6.145,218.07,4.7,AR,186.43,187.35
2006-01-31,295750.0,6.145,218.07,4.7,AZ,313.12,314.05
2006-01-31,295750.0,6.145,218.07,4.7,CA,285.54,286.45
2006-01-31,295750.0,6.145,218.07,4.7,CO,267.74,269.28
2006-01-31,295750.0,6.145,218.07,4.7,CT,193.79,195.66
2006-01-31,295750.0,6.145,218.07,4.7,DC,310.08,312.65
2006-01-31,295750.0,6.145,218.07,4.7,DE,214.35,214.24
2006-01-31,295750.0,6.145,218.07,4.7,FL,305.69,306.27
2006-01-31,295750.0,6.145,218.07,4.7,GA,191.69,192.57
2006-01-31,295750.0,6.145,218.07,4.7,HI,215.58,215.5
2006-01-31,295750.0,6.145,218.07,4.7,IA,192.19,192.66
2006-01-31,295750.0,6.145,218.07,4.7,ID,235.27,235.87
2006-01-31,295750.0,6.145,218.07,4.7,IL,204.03,205.37
2006-01-31,295750.0,6.145,218.07,4.7,IN,163.95,164.83
2006-01-31,295750.0,6.145,218.07,4.7,KS,191.0,191.94
2006-01-31,295750.0,6.145,218.07,4.7,KY,185.73,187.35
2006-01-31,295750.0,6.145,218.07,4.7,LA,219.74,219.35
2006-01-31,295750.0,6.145,218.07,4.7,MA,248.61,248.76
2006-01-31,295750.0,6.145,218.07,4.7,MD,257.61,257.77
2006-01-31,295750.0,6.145,218.07,4.7,ME,217.91,219.78
2006-01-31,295750.0,6.145,218.07,4.7,MI,195.43,196.57
2006-01-31,295750.0,6.145,218.07,4.7,MN,249.01,250.18
2006-01-31,295750.0,6.145,218.07,4.7,MO,197.94,198.55
2006-01-31,295750.0,6.145,218.07,4.7,MS,179.51,181.47
2006-01-31,295750.0,6.145,218.07,4.7,MT,282.23,282.3
2006-01-31,295750.0,6.145,218.07,4.7,NC,185.35,185.43
2006-01-31,295750.0,6.145,218.07,4.7,ND,188.63,189.81
2006-01-31,295750.0,6.145,218.07,4.7,NE,192.41,193.95
2006-01-31,295750.0,6.145,218.07,4.7,NH,234.8,237.2
2006-01-31,295750.0,6.145,218.07,4.7,NJ,252.89,255.51
2006-01-31,295750.0,6.145,218.07,4.7,NM,220.2,220.55
2006-01-31,295750.0,6.145,218.07,4.7,NV,273.38,273.67
2006-01-31,295750.0,6.145,218.07,4.7,NY,214.07,214.62
2006-01-31,295750.0,6.145,218.07,4.7,OH,172.94,174.13
2006-01-31,295750.0,6.145,218.07,4.7,OK,179.12,179.87
2006-01-31,295750.0,6.145,218.07,4.7,OR,302.43,304.55
2006-01-31,295750.0,6.145,218.07,4.7,PA,191.17,192.04
2006-01-31,295750.0,6.145,218.07,4.7,RI,233.6,236.29
2006-01-31,295750.0,6.145,218.07,4.7,SC,187.93,188.14
2006-01-31,295750.0,6.145,218.07,4.7,SD,206.46,207.37
2006-01-31,295750.0,6.145,218.07,4.7,TN,187.47,188.02
2006-01-31,295750.0,6.145,218.07,4.7,TX,173.84,174.04
2006-01-31,295750.0,6.145,218.07,4.7,UT,262.44,262.87
2006-01-31,295750.0,6.145,218.07,4.7,VA,237.78,238.12
2006-01-31,295750.0,6.145,218.07,4.7,VT,203.71,206.84
2006-01-31,295750.0,6.145,218.07,4.7,WA,249.7,249.6
2006-01-31,295750.0,6.145,218.07,4.7,WI,222.58,223.39
2006-01-31,295750.0,6.145,218.07,4.7,WV,182.4,183.16
2006-01-31,295750.0,6.145,218.07,4.7,WY,266.76,265.72
2006-02-28,290750.0,6.2525,219.0,4.8,AK,211.45,213.24
2006-02-28,290750.0,6.2525,219.0,4.8,AL,186.83,187.21
2006-02-28,290750.0,6.2525,219.0,4.8,AR,186.43,187.35
2006-02-28,290750.0,6.2525,219.0,4.8,AZ,313.12,314.05
2006-02-28,290750.0,6.2525,219.0,4.8,CA,285.54,286.45
2006-02-28,290750.0,6.2525,219.0,4.8,CO,267.74,269.28
2006-02-28,290750.0,6.2525,219.0,4.8,CT,193.79,195.66
2006-02-28,290750.0,6.2525,219.0,4.8,DC,310.08,312.65
2006-02-28,290750.0,6.2525,219.0,4.8,DE,214.35,214.24
2006-02-28,290750.0,6.2525,219.0,4.8,FL,305.69,306.27
2006-02-28,290750.0,6.2525,219.0,4.8,GA,191.69,192.57
2006-02-28,290750.0,6.2525,219.0,4.8,HI,215.58,215.5
2006-02-28,290750.0,6.2525,219.0,4.8,IA,192.19,192.66
2006-02-28,290750.0,6.2525,219.0,4.8,ID,235.27,235.87
2006-02-28,290750.0,6.2525,219.0,4.8,IL,204.03,205.37
2006-02-28,290750.0,6.2525,219.0,4.8,IN,163.95,164.83
2006-02-28,290750.0,6.2525,219.0,4.8,KS,191.0,191.94
2006-02-28,290750.0,6.2525,219.0,4.8,KY,185.73,187.35
2006-02-28,290750.0,6.2525,219.0,4.8,LA,219.74,219.35
2006-02-28,290750.0,6.2525,219.0,4.8,MA,248.61,248.76
2006-02-28,290750.0,6.2525,219.0,4.8,MD,257.61,257.77
2006-02-28,290750.0,6.2525,219.0,4.8,ME,217.91,219.78
2006-02-28,290750.0,6.2525,219.0,4.8,MI,195.43,196.57
2006-02-28,290750.0,6.2525,219.0,4.8,MN,249.01,250.18
2006-02-28,290750.0,6.2525,219.0,4.8,MO,197.94,198.55
2006-02-28,290750.0,6.2525,219.0,4.8,MS,179.51,181.47
2006-02-28,290750.0,6.2525,219.0,4.8,MT,282.23,282.3
2006-02-28,290750.0,6.2525,219.0,4.8,NC,185.35,185.43
2006-02-28,290750.0,6.2525,219.0,4.8,ND,188.63,189.81
2006-02-28,290750.0,6.2525,219.0,4.8,NE,192.41,193.95
2006-02-28,290750.0,6.2525,219.0,4.8,NH,234.8,237.2
2006-02-28,290750.0,6.2525,219.0,4.8,NJ,252.89,255.51
2006-02-28,290750.0,6.2525,219.0,4.8,NM,220.2,220.55
2006-02-28,290750.0,6.2525,219.0,4.8,NV,273.38,273.67
2006-02-28,290750.0,6.2525,219.0,4.8,NY,214.07,214.62
2006-02-28,290750.0,6.2525,219.0,4.8,OH,172.94,174.13
2006-02-28,290750.0,6.2525,219.0,4.8,OK,179.12,179.87
2006-02-28,290750.0,6.2525,219.0,4.8,OR,302.43,304.55
2006-02-28,290750.0,6.2525,219.0,4.8,PA,191.17,192.04
2006-02-28,290750.0,6.2525,219.0,4.8,RI,233.6,236.29
